"Order ID","Order Date","Customer ID","Product ID","Sales","Quantity","Discount","Profit","Shipping Cost"
"IN-2011-45020","2011-01-19","PW-19030","TEC-CO-10004267","278.397","3","0.37","-106.083","21.22"
"ID-2012-37005","2012-10-24","SH-20395","TEC-AC-10002568","258.852","8","0.45","-0.108","21.22"
"MX-2013-108021","2013-06-18","CM-12445","OFF-BI-10000335","84.84","7","0.4","-24.08","21.22"
"MX-2014-100727","2014-05-15","DM-13525","OFF-SU-10004480","300.72","14","0.0","129.08","21.22"
"MX-2011-120082","2011-06-22","SC-20695","TEC-CO-10004081","244.49004","3","0.002","9.29004","21.21"
"IN-2011-49563","2011-08-30","CA-12265","OFF-AR-10002665","146.16","6","0.0","8.64","21.21"
"IN-2011-28920","2011-08-17","RS-19420","OFF-PA-10001370","83.4","4","0.0","8.28","21.21"
"IN-2014-34576","2014-08-21","CC-12100","TEC-AC-10001664","163.38","2","0.0","45.72","21.21"
"IN-2013-61274","2013-09-09","GM-14680","OFF-ST-10004346","246.105","5","0.1","8.055","21.21"
"CA-2014-150910","2014-12-23","JL-15130","FUR-TA-10002903","934.956","6","0.4","-249.3216","21.21"
"MX-2014-101406","2014-12-18","DA-13450","FUR-CH-10001819","90.76","2","0.0","38.08","21.2"
"ES-2012-2418365","2012-05-21","LT-16765","OFF-ST-10002539","312.498","6","0.1","55.458","21.2"
"IN-2013-16390","2013-01-11","BD-11620","TEC-CO-10003448","128.466","1","0.1","22.836","21.2"
"CA-2011-124723","2011-08-05","GZ-14470","FUR-TA-10001307","489.23","2","0.3","41.934","21.2"
"MX-2011-162635","2011-11-08","OT-18730","TEC-CO-10001893","192.3978","1","0.202","35.6778","21.19"
"ES-2013-3980089","2013-09-23","LP-17095","FUR-BO-10000797","306.342","2","0.1","20.382","21.19"
"IN-2012-17398","2012-10-24","TC-21145","TEC-CO-10003951","219.321","1","0.1","29.241","21.19"
"ID-2014-73678","2014-10-23","AO-10810","OFF-SU-10001573","286.902","12","0.45","-203.778","21.18"
"IN-2013-86740","2013-08-24","CM-12655","FUR-CH-10000068","132.48","1","0.0","5.28","21.18"
"IZ-2013-740","2013-04-09","TH-11235","OFF-STI-10001743","100.92","4","0.0","26.16","21.18"
"ES-2013-4513317","2013-05-24","HG-15025","OFF-AR-10003457","97.32","2","0.0","45.72","21.17"
"IN-2014-21087","2014-03-07","PO-19195","FUR-CH-10000351","263.655","5","0.1","79.005","21.17"
"EG-2013-8830","2013-11-28","EB-3705","TEC-MOT-10001342","143.22","1","0.0","7.14","21.17"
"ES-2014-4859567","2014-09-30","RR-19525","OFF-SU-10000906","285.84","6","0.0","140.04","21.16"
"IN-2011-18385","2011-05-24","RO-19780","OFF-PA-10003906","82.44","6","0.0","37.08","21.16"
"CA-2014-167640","2014-03-07","FC-14245","TEC-PH-10001336","206.384","2","0.2","23.2182","21.16"
"MX-2013-143119","2013-03-08","TS-21085","OFF-SU-10001080","181.26","9","0.0","75.96","21.16"
"MX-2012-163279","2012-06-01","RD-19930","TEC-AC-10004241","96.88","2","0.0","9.68","21.15"
"IT-2012-4297670","2012-09-10","AS-10135","FUR-BO-10004053","723.72","4","0.5","-217.2","21.15"
"ES-2011-4479011","2011-12-06","BT-11680","OFF-BI-10000880","120.42","9","0.0","45.63","21.15"
"IN-2014-74224","2014-06-04","CM-12115","OFF-SU-10001535","209.34","6","0.0","33.48","21.15"
"ID-2011-38832","2011-01-15","MC-18100","OFF-AR-10000989","149.9712","4","0.27","-49.3488","21.15"
"GH-2012-190","2012-08-28","RA-9945","FUR-SAU-10004137","194.58","1","0.0","71.97","21.15"
"EG-2014-6740","2014-10-07","GH-4485","OFF-TEN-10000360","267.48","12","0.0","128.16","21.15"
"MO-2014-2280","2014-04-11","PW-9030","OFF-IBI-10003191","191.7","6","0.0","70.92","21.15"
"MX-2013-135664","2013-12-08","BH-11710","OFF-ST-10001326","182.3","5","0.0","47.3","21.15"
"MX-2013-140795","2013-07-10","RC-19825","TEC-AC-10000763","90.096","2","0.4","-7.544","21.14"
"MX-2014-137323","2014-06-09","PP-18955","FUR-CH-10001675","188.4","3","0.0","37.68","21.14"
"CA-2014-162173","2014-10-27","OT-18730","FUR-TA-10001520","356.85","5","0.0","60.6645","21.14"
"MO-2011-8160","2011-11-23","KT-6465","OFF-HOO-10003338","583.02","6","0.0","215.64","21.14"
"ES-2013-2979822","2013-06-15","PW-19030","TEC-MA-10002864","136.89","3","0.1","-12.24","21.13"
"IT-2014-3219372","2014-11-08","MJ-17740","TEC-CO-10002423","239.598","2","0.15","33.798","21.13"
"IT-2011-1044550","2011-02-15","GZ-14470","FUR-TA-10000115","272.673","3","0.7","-499.977","21.13"
"IN-2014-78802","2014-05-07","TC-21475","TEC-AC-10000332","346.5882","9","0.47","-104.8518","21.13"
"ID-2011-38832","2011-01-15","MC-18100","OFF-AR-10000251","51.3774","3","0.27","-0.0126","21.13"
"SA-2011-8320","2011-06-23","JD-6150","TEC-EPS-10002958","117.03","1","0.0","28.08","21.13"
"CG-2012-3820","2012-07-24","TS-11085","OFF-GRE-10001059","118.8","4","0.0","49.8","21.13"
"MX-2012-140704","2012-05-07","DA-13450","FUR-BO-10004459","540.288","6","0.2","-6.792","21.12"
"IN-2013-76835","2013-08-12","RA-19285","TEC-MA-10000697","163.5","1","0.0","37.59","21.12"
"CA-2011-144666","2011-11-09","JP-15520","OFF-ST-10001321","92.52","6","0.0","24.9804","21.12"
"SF-2014-5410","2014-01-29","AC-450","FUR-HON-10001015","330.27","1","0.0","46.23","21.12"
"MX-2014-125570","2014-08-19","BD-11500","OFF-PA-10001178","170.46","9","0.0","73.26","21.12"
"ES-2014-5830221","2014-03-22","TG-21310","OFF-EN-10003271","105.45","5","0.0","32.55","21.11"
"IT-2014-5792533","2014-08-06","SC-20845","OFF-AP-10001510","502.578","2","0.1","-55.842","21.11"
"IN-2012-35717","2012-11-15","CC-12670","OFF-FA-10002247","124.3755","9","0.17","16.3755","21.11"
"MX-2013-148453","2013-12-20","CR-12730","TEC-CO-10004981","159.68","2","0.002","70.08","21.11"
"MX-2013-166674","2013-06-12","LC-16870","FUR-BO-10001498","274.74","1","0.0","101.64","21.11"
"MX-2011-149587","2011-09-13","BS-11755","OFF-ST-10002510","270.96","2","0.0","13.52","21.1"
"ES-2013-5802089","2013-12-16","DP-13000","OFF-PA-10002524","76.707","3","0.1","27.207","21.1"
"ES-2011-5540627","2011-05-26","CS-11860","OFF-AR-10000091","159.192","8","0.1","13.992","21.1"
"ES-2012-5016521","2012-08-29","DO-13435","OFF-ST-10001974","254.88","3","0.4","-97.74","21.1"
"ES-2014-3937023","2014-11-28","KB-16240","FUR-FU-10003219","114.87","1","0.0","16.08","21.1"
"IN-2012-73216","2012-12-12","BW-11110","OFF-SU-10001535","244.23","7","0.0","39.06","21.1"
"IN-2014-48121","2014-02-18","CM-12160","TEC-MA-10004613","127.89","2","0.25","28.95","21.1"
"IN-2013-80048","2013-05-24","NC-18625","FUR-BO-10001254","287.94","2","0.0","0.0","21.1"
"CA-2014-121503","2014-07-04","FH-14275","OFF-PA-10001878","273.896","7","0.2","92.4399","21.1"
"CA-2014-151981","2014-08-07","GM-14455","OFF-AR-10000380","227.88","6","0.0","68.364","21.1"
"US-2013-151260","2013-12-12","SC-20695","OFF-AP-10002892","73.536","4","0.2","9.192","21.1"
"CM-2012-4180","2012-01-06","PF-9225","OFF-ELD-10000124","96.0","2","0.0","31.68","21.1"
"MX-2011-103184","2011-06-29","AG-10270","TEC-PH-10002816","185.92","2","0.0","59.48","21.1"
"ES-2012-3876991","2012-11-20","MO-17950","TEC-CO-10003807","248.58","2","0.0","84.48","21.09"
"ES-2014-3380674","2014-01-14","EM-13825","FUR-BO-10002318","371.952","1","0.1","33.042","21.09"
"IN-2012-24209","2012-12-24","AR-10570","FUR-CH-10001913","176.43","1","0.0","22.92","21.09"
"IN-2012-85389","2012-05-08","TA-21385","FUR-BO-10003383","398.52","2","0.0","115.56","21.09"
"CA-2014-122035","2014-07-21","EM-13825","FUR-CH-10003833","182.94","3","0.0","27.441","21.09"
"EG-2013-1750","2013-11-26","EH-4125","FUR-DAN-10002167","364.92","1","0.0","83.91","21.09"
"US-2012-105753","2012-07-31","SL-20155","FUR-CH-10004151","130.52","5","0.6","-179.48","21.08"
"MX-2014-166541","2014-10-02","PO-18850","TEC-AC-10003367","540.82","7","0.0","237.86","21.08"
"ES-2014-4506815","2014-06-04","AR-10825","OFF-ST-10004367","333.072","6","0.1","73.872","21.08"
"US-2013-100720","2013-07-17","CK-12205","TEC-PH-10001425","143.982","3","0.4","-28.7964","21.08"
"US-2013-144547","2013-11-11","MS-17770","TEC-AC-10004901","279.944","7","0.2","48.9902","21.08"
"US-2014-160465","2014-07-22","SW-20350","TEC-PH-10004522","210.564","6","0.4","-52.641","21.08"
"ID-2014-56549","2014-07-31","SW-20275","TEC-CO-10003819","287.28","2","0.4","-191.52","21.07"
"CA-2014-117870","2014-01-28","JH-15820","TEC-PH-10003931","107.982","3","0.4","-26.9955","21.07"
"US-2012-149629","2012-07-17","MP-17965","FUR-BO-10004709","231.92","5","0.2","5.798","21.07"
"UP-2014-2040","2014-07-23","JM-5865","OFF-CAR-10002942","58.32","2","0.0","16.86","21.07"
"LH-2012-3950","2012-03-10","RP-9855","OFF-ROG-10000191","252.828","4","0.7","-379.332","21.07"
"MX-2012-122329","2012-09-24","BF-11215","TEC-PH-10002102","202.56","4","0.0","95.2","21.06"
"ES-2011-5743387","2011-07-06","CG-12520","OFF-ST-10001025","108.48","2","0.0","41.22","21.06"
"ID-2013-11462","2013-02-27","MK-17905","FUR-CH-10001203","152.064","2","0.1","-10.176","21.06"
"TU-2014-2480","2014-05-23","RB-9360","OFF-SME-10002740","158.76","2","0.6","-59.58","21.06"
"IN-2014-72985","2014-12-23","TS-21340","TEC-AC-10003861","162.54","2","0.0","17.82","21.05"
"IN-2012-48366","2012-10-28","DP-13165","FUR-BO-10004529","168.03","1","0.0","20.16","21.05"
"IN-2011-54680","2011-09-14","HD-14785","OFF-BI-10001032","88.56","3","0.4","-10.35","21.05"
"ID-2014-86733","2014-11-27","EJ-14155","FUR-CH-10002228","240.336","4","0.4","-136.224","21.05"
"MX-2012-115602","2012-07-10","BF-11005","TEC-PH-10003182","128.736","4","0.4","17.136","21.05"
"MX-2013-111668","2013-09-24","ML-17395","FUR-CH-10001492","368.352","2","0.4","18.392","21.04"
"IT-2011-5521557","2011-07-21","DL-12865","OFF-BI-10004446","127.725","5","0.5","-53.775","21.04"
"IN-2013-59020","2013-11-11","AS-10225","TEC-PH-10001321","419.31","3","0.0","88.02","21.04"
"ID-2011-50655","2011-12-09","JP-15520","FUR-FU-10004619","214.65","12","0.25","48.33","21.04"
"MX-2011-112795","2011-06-20","RB-19465","TEC-MA-10002710","358.16","2","0.0","128.92","21.04"
"ES-2011-1749151","2011-06-13","LC-16870","OFF-BI-10000972","271.08","9","0.0","51.3","21.03"
"ES-2014-4720491","2014-11-22","RH-19555","OFF-PA-10004468","140.535","5","0.1","48.285","21.03"
"ES-2011-4606457","2011-08-12","RD-19810","OFF-AR-10001002","99.84","2","0.0","32.94","21.03"
"ES-2014-5886915","2014-08-09","BE-11410","OFF-AP-10000802","306.78","1","0.0","82.83","21.03"
"ID-2013-45524","2013-10-03","TH-21550","TEC-CO-10002150","381.96","2","0.0","190.98","21.03"
"EG-2013-5090","2013-07-27","SC-10095","FUR-ADV-10001440","360.24","8","0.0","75.6","21.03"
"GH-2012-2460","2012-08-20","BT-1305","OFF-TEN-10000894","139.5","6","0.0","29.16","21.03"
"AO-2012-3210","2012-09-27","JE-5745","TEC-SHA-10001103","239.04","1","0.0","31.05","21.03"
"MX-2014-117569","2014-09-17","NC-18415","OFF-ST-10003459","255.84","3","0.0","46.02","21.03"
"IT-2014-5162314","2014-03-12","DN-13690","TEC-CO-10000967","449.91","3","0.5","-90.0","21.02"
"ID-2012-40743","2012-07-12","GZ-14470","TEC-CO-10003102","474.444","2","0.1","-52.716","21.02"
"NI-2013-3780","2013-09-27","TD-10995","FUR-SAF-10000508","116.937","1","0.7","-261.183","21.02"
"US-2014-117044","2014-10-27","BH-11710","TEC-PH-10002251","212.208","4","0.4","-74.352","21.01"
"ES-2014-5861616","2014-12-29","PG-18895","FUR-FU-10001692","189.36","4","0.0","60.48","21.0"
"ES-2014-3352897","2014-12-23","CW-11905","OFF-ST-10004996","341.523","7","0.1","41.643","21.0"
"ID-2012-38503","2012-03-15","EM-13960","TEC-MA-10004424","282.0672","4","0.17","-3.4128","21.0"
"CA-2011-166863","2011-06-20","SC-20020","TEC-PH-10000369","201.584","2","0.2","20.1584","21.0"
"SG-2014-1600","2014-02-24","JM-5655","FUR-HON-10001776","90.3","2","0.0","29.76","21.0"
"IZ-2014-7340","2014-03-17","PA-9060","FUR-BUS-10004121","145.89","1","0.0","21.87","21.0"
"MX-2013-143455","2013-04-20","AG-10675","FUR-CH-10004746","930.0","3","0.0","455.7","21.0"
"ES-2012-5016521","2012-08-29","DO-13435","TEC-AC-10002289","284.25","5","0.0","48.3","20.99"
"IN-2013-62828","2013-01-30","AB-10150","FUR-FU-10003939","207.6","5","0.2","41.4","20.99"
"MX-2011-150854","2011-10-31","ST-20530","OFF-ST-10002632","131.76","4","0.0","9.2","20.98"
"CA-2014-152310","2014-08-13","DK-12895","OFF-PA-10003134","192.16","4","0.0","92.2368","20.98"
"MX-2012-120376","2012-05-25","NS-18505","FUR-CH-10003982","194.784","2","0.2","53.544","20.97"
"IT-2013-2603297","2013-05-11","TP-21565","TEC-PH-10002597","273.3","4","0.5","-224.22","20.97"
"IN-2014-52293","2014-10-01","SV-20785","TEC-AC-10001348","247.32","1","0.0","2.46","20.97"
"ID-2014-15025","2014-08-20","CC-12430","TEC-PH-10000720","418.6188","3","0.17","105.8688","20.97"
"CA-2012-163965","2012-11-20","SS-20875","FUR-BO-10001337","290.352","3","0.2","-36.294","20.97"
"EG-2013-8100","2013-09-26","PS-9045","TEC-SAM-10003891","292.8","4","0.0","14.64","20.97"
"KZ-2013-7130","2013-10-31","SC-10695","FUR-DAN-10002846","103.122","2","0.7","-147.858","20.97"
"RS-2012-3560","2012-02-13","BP-1050","TEC-KON-10001507","350.58","2","0.0","98.16","20.97"
"MX-2014-140613","2014-07-10","PS-18970","TEC-AC-10004429","278.9","5","0.0","128.2","20.97"
"ES-2013-3109023","2013-09-27","ES-14020","OFF-ST-10000695","189.621","1","0.1","31.581","20.96"
"CA-2011-156349","2011-05-26","ML-17395","TEC-PH-10000441","201.584","2","0.2","20.1584","20.96"
"MX-2012-128755","2012-12-26","KF-16285","TEC-AC-10000203","683.6","4","0.0","328.08","20.95"
"MX-2014-128531","2014-11-30","MC-17575","OFF-FA-10002286","95.424","12","0.2","34.464","20.95"
"ES-2012-2209297","2012-05-23","RB-19570","OFF-AR-10001190","323.46","6","0.0","74.34","20.95"
"IT-2011-5027623","2011-07-26","SF-20200","TEC-PH-10000641","194.472","4","0.4","-58.368","20.95"
"ES-2012-5024975","2012-12-03","NG-18430","OFF-EN-10003780","150.48","8","0.0","25.44","20.95"
"IN-2012-15830","2012-09-25","DO-13645","OFF-PA-10004815","105.48","4","0.0","31.56","20.95"
"IN-2011-44593","2011-04-14","LR-16915","OFF-ST-10003243","105.6","4","0.0","39.0","20.95"
"TU-2013-5040","2013-06-14","RB-9705","FUR-BEV-10003414","198.396","1","0.6","-59.544","20.95"
"MX-2014-114727","2014-10-06","SS-20140","TEC-CO-10003160","755.0946","5","0.402","-419.3054","20.95"
"IT-2013-3005581","2013-04-23","AJ-10780","OFF-ST-10000952","191.205","3","0.5","-187.425","20.94"
"CA-2011-106810","2011-05-14","AJ-10795","FUR-FU-10004306","310.88","2","0.2","23.316","20.94"
"US-2013-130855","2013-01-08","PG-18895","TEC-AC-10001756","86.04","3","0.0","36.96","20.94"
"ES-2014-5091205","2014-08-19","DL-13315","OFF-BI-10003705","345.24","7","0.0","37.8","20.93"
"UP-2013-7360","2013-10-24","RF-9840","OFF-BOS-10001348","128.52","4","0.0","64.2","20.93"
"IR-2011-9150","2011-01-20","IM-5070","FUR-OFF-10002395","140.91","1","0.0","57.75","20.93"
"MX-2014-139654","2014-11-27","SV-20815","OFF-SU-10003665","83.6","5","0.0","35.9","20.93"
"MX-2011-129567","2011-12-21","BG-11035","FUR-BO-10001721","84.34","1","0.0","37.1","20.92"
"ES-2013-3078948","2013-10-10","SH-20395","TEC-CO-10002857","289.068","2","0.15","115.608","20.92"
"US-2014-134075","2014-08-04","LR-16915","FUR-CH-10003883","187.936","2","0.2","-18.824","20.91"
"ID-2014-74119","2014-09-30","DH-13675","OFF-BI-10002919","138.567","11","0.15","14.487","20.91"
"IN-2013-59748","2013-06-14","TR-21325","OFF-EN-10001491","278.64","6","0.0","55.62","20.91"
"CA-2013-114601","2013-08-27","AA-10480","TEC-AC-10003911","479.97","3","0.0","163.1898","20.91"
"UP-2014-1400","2014-09-26","IM-5070","TEC-CAN-10004166","288.36","2","0.0","14.4","20.91"
"MX-2012-126928","2012-03-13","TN-21040","TEC-MA-10004956","344.64","3","0.0","165.42","20.9"
"ES-2012-2943937","2012-09-26","CS-12505","FUR-FU-10003986","87.6","2","0.0","27.12","20.9"
"IT-2011-2396037","2011-12-27","CM-12190","OFF-ST-10002622","811.944","7","0.1","-27.216","20.9"
"IN-2012-79411","2012-07-19","GH-14665","FUR-FU-10000541","466.956","7","0.4","-109.074","20.9"
"IN-2013-63542","2013-07-01","MH-17290","OFF-PA-10000579","183.75","7","0.0","64.26","20.9"
"IN-2012-36655","2012-05-30","AP-10915","TEC-PH-10002104","381.591","3","0.1","80.541","20.9"
"MX-2012-133172","2012-06-01","BF-11005","OFF-ST-10000619","210.112","2","0.2","36.752","20.9"
"IT-2012-2166139","2012-11-08","IG-15085","OFF-AR-10001672","146.61","3","0.0","42.48","20.89"
"IN-2014-59426","2014-02-11","CC-12550","OFF-BI-10004685","68.175","5","0.1","15.825","20.89"
"US-2013-130092","2013-04-25","LD-16855","FUR-CH-10001044","240.912","6","0.4","-144.648","20.88"
"MX-2013-133256","2013-06-04","RD-19480","FUR-BO-10003438","411.4","5","0.0","86.3","20.88"
"PL-2013-7840","2013-11-07","DK-3375","OFF-ROG-10001418","243.0","4","0.0","119.04","20.88"
"RO-2013-9750","2013-06-03","NG-8355","TEC-CAN-10002337","148.59","1","0.0","28.23","20.88"
"MX-2012-133718","2012-09-03","CR-12730","TEC-PH-10003215","178.776","6","0.4","29.736","20.88"
"ES-2014-2397033","2014-03-10","MJ-17740","TEC-CO-10001342","359.85","1","0.0","147.51","20.87"
"ES-2011-3995423","2011-12-30","RD-19480","OFF-PA-10002524","85.23","3","0.0","35.73","20.87"
"IZ-2013-2720","2013-12-25","GM-4500","OFF-SAN-10003393","96.66","2","0.0","3.84","20.87"
"IR-2013-9270","2013-12-17","MM-8055","TEC-HEW-10001558","142.47","1","0.0","44.16","20.87"
"IT-2013-5753206","2013-08-07","TP-21415","OFF-SU-10003115","199.26","9","0.0","11.88","20.86"
"ES-2014-2179863","2014-10-11","LE-16810","TEC-CO-10004558","215.73","2","0.15","-22.89","20.86"
"ID-2014-25497","2014-06-16","LH-17020","OFF-EN-10004941","91.665","7","0.5","-42.315","20.86"
"CA-2013-169943","2013-05-20","BN-11515","OFF-AP-10001563","242.9","5","0.0","70.441","20.86"
"AU-2012-7410","2012-07-16","LA-6780","OFF-TEN-10003089","266.4","2","0.0","47.94","20.86"
"US-2012-164546","2012-07-04","EM-13810","TEC-PH-10002816","223.104","3","0.2","33.444","20.85"
"ES-2014-2411166","2014-09-04","BG-11035","OFF-PA-10003416","293.76","9","0.0","61.56","20.85"
"ES-2013-5345443","2013-10-09","AG-10330","FUR-BO-10003881","394.2","2","0.0","145.8","20.85"
"ES-2014-4430801","2014-05-19","AB-10060","OFF-AR-10000079","148.68","6","0.0","47.52","20.85"
"IN-2014-24384","2014-04-22","RB-19360","OFF-AR-10001043","99.96","7","0.0","25.83","20.85"
"MX-2014-136280","2014-06-30","VG-21790","FUR-FU-10000885","59.28","4","0.0","11.2","20.85"
"IN-2011-67028","2011-03-08","DK-13150","TEC-PH-10003713","954.225","2","0.25","38.145","20.84"
"MX-2011-115014","2011-11-03","DN-13690","OFF-ST-10001051","391.2","12","0.0","97.68","20.84"
"ES-2014-4134792","2014-09-11","AZ-10750","TEC-AC-10001636","192.6","5","0.0","32.7","20.83"
"ES-2011-4182812","2011-05-04","TZ-21580","OFF-AR-10003829","187.68","8","0.0","63.6","20.83"
"ES-2013-4065837","2013-11-21","JH-16180","OFF-LA-10003278","79.59","7","0.0","28.56","20.83"
"ES-2012-1762599","2012-07-05","MB-17305","OFF-AR-10003012","164.64","7","0.0","3.15","20.83"
"CA-2011-116932","2011-07-21","ME-18010","FUR-TA-10004175","272.848","1","0.2","27.2848","20.83"
"SU-2014-3450","2014-11-07","EB-4170","FUR-DEF-10003315","195.72","4","0.0","17.52","20.83"
"SF-2014-2490","2014-03-14","MR-7545","TEC-MEM-10000582","58.8","2","0.0","12.3","20.83"
"ES-2011-3979558","2011-03-12","HK-14890","OFF-ST-10002706","272.76","2","0.0","57.24","20.82"
"IN-2011-79663","2011-08-25","SC-20680","TEC-CO-10000663","1341.63","5","0.1","-44.82","20.82"
"UP-2012-8290","2012-11-08","CT-1995","TEC-HEW-10003531","263.67","1","0.0","65.91","20.82"
"ES-2012-2404634","2012-10-27","FH-14365","OFF-PA-10001795","118.95","5","0.0","11.85","20.81"
"CA-2012-135685","2012-11-16","MP-18175","FUR-FU-10001185","185.58","6","0.0","76.0878","20.81"
"SF-2013-490","2013-06-11","KL-6645","TEC-SAN-10004027","224.82","2","0.0","29.22","20.81"
"ES-2013-4550309","2013-06-07","BN-11515","TEC-AC-10004704","277.92","6","0.0","41.58","20.8"
"IR-2011-6390","2011-09-06","AR-510","TEC-CAN-10002363","318.03","1","0.0","73.14","20.8"
"UP-2012-5960","2012-11-15","HG-4845","TEC-HEW-10000930","148.32","1","0.0","66.72","20.8"
"ID-2013-49248","2013-05-07","CM-11830","OFF-ST-10003017","56.3736","4","0.17","-1.4664","20.79"
"CA-2014-156237","2014-09-15","PS-18760","FUR-CH-10002372","113.372","2","0.3","-29.1528","20.79"
"MX-2013-102036","2013-09-20","RE-19450","TEC-CO-10001221","382.21404","3","0.002","41.35404","20.79"
"ES-2012-5923089","2012-07-01","CB-12535","TEC-PH-10004879","379.8","5","0.0","83.55","20.78"
"ES-2011-2210233","2011-05-18","DP-13390","OFF-AR-10000110","509.52","11","0.0","132.33","20.78"
"ES-2012-5600285","2012-09-04","BD-11620","FUR-FU-10004422","206.4","4","0.0","99.0","20.78"
